gene_id,transcript_id,transcript_position,label
ENSG00000145391,ENST00000274031,7277,0
ENSG00000169045,ENST00000514332,1653,0
ENSG00000187555,ENST00000344836,2671,0
ENSG00000168288,ENST00000303319,519,0
ENSG00000112335,ENST00000368979,791,0
ENSG00000163002,ENST00000295119,705,0
ENSG00000058729,ENST00000283109,1050,0
ENSG00000136444,ENST00000258955,1706,1
ENSG00000185627,ENST00000525665,975,0
ENSG00000120705,ENST00000360541,926,0
ENSG00000116288,ENST00000493678,632,1
ENSG00000164466,ENST00000321442,3063,0
ENSG00000101608,ENST00000217652,522,0
ENSG00000089248,ENST00000261735,894,1
ENSG00000115944,ENST00000378669,1476,1
ENSG00000090060,ENST00000216277,1245,0
ENSG00000100568,ENST00000554659,642,0
ENSG00000128626,ENST00000308018,1138,1
ENSG00000171848,ENST00000641198,1770,0
ENSG00000115541,ENST00000233893,521,0
ENSG00000064102,ENST00000261191,1995,0
ENSG00000146701,ENST00000315758,763,1
ENSG00000090316,ENST00000303400,1737,1
ENSG00000166145,ENST00000344051,1519,0
ENSG00000185624,ENST00000575069,1162,1
ENSG00000083312,ENST00000337273,3070,0
ENSG00000138668,ENST00000313899,932,0
ENSG00000103121,ENST00000219400,699,1
ENSG00000120705,ENST00000360541,1699,0
ENSG00000116478,ENST00000373548,757,0
ENSG00000105341,ENST00000221943,1130,0
ENSG00000147065,ENST00000360270,1649,0
ENSG00000001630,ENST00000003100,2940,0
ENSG00000116251,ENST00000234875,850,0
ENSG00000137288,ENST00000607484,117,0
ENSG00000147471,ENST00000328195,1111,0
ENSG00000128309,ENST00000341116,1349,1
ENSG00000189091,ENST00000302516,4332,0
ENSG00000137409,ENST00000373627,1359,1
ENSG00000136986,ENST00000259512,840,0
ENSG00000116871,ENST00000316156,3217,0
ENSG00000108826,ENST00000503633,53,0
ENSG00000082516,ENST00000285873,3556,0
ENSG00000126261,ENST00000246548,1312,0
ENSG00000149084,ENST00000278353,888,0
ENSG00000104979,ENST00000588234,661,1
ENSG00000110172,ENST00000320585,2573,0
ENSG00000183431,ENST00000373019,2674,0
ENSG00000065427,ENST00000302445,854,0
ENSG00000100347,ENST00000350028,747,0
ENSG00000141551,ENST00000392334,1701,1
ENSG00000085721,ENST00000198767,2954,0
ENSG00000274474,ENST00000627231,468,0
ENSG00000013810,ENST00000313288,1414,0
ENSG00000124882,ENST00000244869,836,0
ENSG00000144635,ENST00000273130,756,0
ENSG00000079999,ENST00000393623,1142,1
ENSG00000144063,ENST00000272462,1492,1
ENSG00000143321,ENST00000357325,1401,1
ENSG00000123064,ENST00000314045,2864,1
ENSG00000171848,ENST00000641198,1391,0
ENSG00000111057,ENST00000388837,355,1
ENSG00000141556,ENST00000539345,2830,0
ENSG00000235030,ENST00000435856,277,0
ENSG00000109445,ENST00000262990,1350,0
ENSG00000122565,ENST00000409747,1514,0
ENSG00000089063,ENST00000342308,606,0
ENSG00000091164,ENST00000217515,683,0
ENSG00000079459,ENST00000220584,716,0
ENSG00000185627,ENST00000532097,1762,1
ENSG00000228300,ENST00000409293,821,1
ENSG00000099821,ENST00000588649,2235,1
ENSG00000169174,ENST00000302118,3357,0
ENSG00000136463,ENST00000258975,951,1
ENSG00000213341,ENST00000370397,2112,0
ENSG00000166508,ENST00000489841,207,0
ENSG00000137547,ENST00000260102,826,1
ENSG00000159461,ENST00000290649,2777,0
ENSG00000119335,ENST00000322030,1445,1
ENSG00000165244,ENST00000375256,3084,0
ENSG00000077312,ENST00000243563,528,0
ENSG00000176014,ENST00000317702,1841,1
ENSG00000144635,ENST00000273130,1127,0
ENSG00000062485,ENST00000351328,1575,1
ENSG00000100280,ENST00000432560,3417,1
ENSG00000129128,ENST00000503362,4358,0
ENSG00000100347,ENST00000350028,909,0
ENSG00000163781,ENST00000260810,3719,0
ENSG00000134851,ENST00000381334,856,0
ENSG00000100804,ENST00000361611,1009,1
ENSG00000110958,ENST00000614328,525,0
ENSG00000108679,ENST00000262776,1563,1
ENSG00000145220,ENST00000343470,1358,0
ENSG00000159166,ENST00000391967,2217,1
ENSG00000069998,ENST00000336737,439,0
ENSG00000164615,ENST00000297156,476,0
ENSG00000102804,ENST00000261489,1089,1
ENSG00000137962,ENST00000260526,3219,1
ENSG00000108826,ENST00000503633,636,1
ENSG00000155097,ENST00000518738,769,0
ENSG00000145782,ENST00000379594,638,0
ENSG00000132341,ENST00000541630,916,1
ENSG00000123989,ENST00000243776,231,0
ENSG00000196419,ENST00000360079,1506,0
ENSG00000281540,ENST00000631021,3072,0
ENSG00000102030,ENST00000370015,843,0
ENSG00000167085,ENST00000617874,1302,1
ENSG00000115268,ENST00000233609,125,0
ENSG00000120705,ENST00000360541,2381,0
ENSG00000173334,ENST00000311922,1478,1
ENSG00000114867,ENST00000414031,5187,1
ENSG00000117122,ENST00000375535,634,0
ENSG00000100353,ENST00000216190,1195,0
ENSG00000198492,ENST00000373812,2181,1
ENSG00000105402,ENST00000263354,709,0
ENSG00000002834,ENST00000433206,3726,0
ENSG00000058262,ENST00000243253,2917,1
ENSG00000141367,ENST00000269122,1756,0
ENSG00000040633,ENST00000320316,1487,1
ENSG00000149418,ENST00000278742,3108,1
ENSG00000132603,ENST00000254940,1522,0
ENSG00000042493,ENST00000263867,722,0
ENSG00000175061,ENST00000497774,123,0
ENSG00000167986,ENST00000301764,1096,0
ENSG00000136758,ENST00000376016,1923,0
ENSG00000122861,ENST00000372764,1652,1
ENSG00000161981,ENST00000293861,1173,0
ENSG00000060491,ENST00000290291,1532,1
ENSG00000123144,ENST00000591254,697,1
ENSG00000005884,ENST00000505306,4832,1
ENSG00000122068,ENST00000241502,698,0
ENSG00000054118,ENST00000354618,3263,1
ENSG00000153187,ENST00000640218,2725,1
ENSG00000143013,ENST00000370544,1453,1
ENSG00000113712,ENST00000377843,1446,0
ENSG00000122068,ENST00000241502,1290,0
ENSG00000198886,ENST00000361381,554,0
ENSG00000172725,ENST00000616321,393,0
ENSG00000185122,ENST00000528838,1357,0
ENSG00000089154,ENST00000300648,6620,0
ENSG00000204628,ENST00000508682,746,0
ENSG00000124882,ENST00000244869,402,0
ENSG00000100504,ENST00000544180,2464,0
ENSG00000005884,ENST00000505306,4947,1
ENSG00000111445,ENST00000392542,860,0
ENSG00000127774,ENST00000397133,589,1
ENSG00000147274,ENST00000320676,400,0
ENSG00000049541,ENST00000055077,491,0
ENSG00000113712,ENST00000377843,2451,0
ENSG00000254772,ENST00000329251,1510,0
ENSG00000138757,ENST00000359707,2481,0
ENSG00000121211,ENST00000240488,106,0
ENSG00000151725,ENST00000281453,626,0
ENSG00000108604,ENST00000613943,1897,0
ENSG00000120727,ENST00000265192,1217,0
ENSG00000213639,ENST00000395366,804,0
ENSG00000105193,ENST00000599539,499,0
ENSG00000100811,ENST00000262238,1672,1
ENSG00000170759,ENST00000302418,3589,0
ENSG00000147403,ENST00000369817,1123,0
ENSG00000186184,ENST00000302979,672,1
ENSG00000052802,ENST00000261507,1367,0
ENSG00000150316,ENST00000279839,254,0
ENSG00000064102,ENST00000261191,2420,0
ENSG00000096384,ENST00000371554,2051,1
ENSG00000188725,ENST00000339020,478,1
ENSG00000103257,ENST00000565644,1522,1
ENSG00000175768,ENST00000321301,373,1
ENSG00000233927,ENST00000600659,35,0
ENSG00000156110,ENST00000372734,1135,0
ENSG00000100418,ENST00000263256,582,0
ENSG00000214078,ENST00000352393,930,0
ENSG00000042286,ENST00000307864,1381,1
ENSG00000155876,ENST00000380527,972,0
ENSG00000105329,ENST00000221930,953,1
ENSG00000122861,ENST00000372764,181,0
ENSG00000007080,ENST00000597436,744,1
ENSG00000112787,ENST00000434748,4074,1
ENSG00000143621,ENST00000615950,901,0
ENSG00000143878,ENST00000272233,660,1
ENSG00000163444,ENST00000367242,1396,0
ENSG00000120697,ENST00000239891,412,0
ENSG00000123505,ENST00000368885,508,0
ENSG00000132182,ENST00000254508,6484,1
ENSG00000198258,ENST00000358666,501,0
ENSG00000105755,ENST00000292147,779,0
ENSG00000196154,ENST00000468373,232,0
ENSG00000145907,ENST00000394123,1032,0
ENSG00000160075,ENST00000291386,526,1
ENSG00000144381,ENST00000345042,732,0
ENSG00000090861,ENST00000261772,2821,0
ENSG00000113460,ENST00000336767,1150,0
ENSG00000112308,ENST00000378119,2719,0
ENSG00000111667,ENST00000229268,659,0
ENSG00000258947,ENST00000315491,616,1
ENSG00000130935,ENST00000253247,682,0
ENSG00000116750,ENST00000367455,757,0
ENSG00000167526,ENST00000399461,105,1
ENSG00000142541,ENST00000488946,1746,1
ENSG00000114867,ENST00000414031,4693,0
ENSG00000063245,ENST00000270460,633,1
ENSG00000244687,ENST00000371674,216,0
ENSG00000116237,ENST00000489498,1232,0
ENSG00000106682,ENST00000353999,1871,0
ENSG00000133318,ENST00000356000,1152,1
ENSG00000068120,ENST00000393818,2402,0
ENSG00000144063,ENST00000272462,2584,1
ENSG00000136997,ENST00000377970,1987,1
ENSG00000171223,ENST00000302754,596,1
ENSG00000063046,ENST00000262056,2244,0
ENSG00000171861,ENST00000304478,1144,1
ENSG00000139726,ENST00000280557,660,0
ENSG00000110321,ENST00000532383,4271,0
ENSG00000137124,ENST00000377698,2480,1
ENSG00000123144,ENST00000242784,628,1
ENSG00000112996,ENST00000507110,1321,0
ENSG00000107341,ENST00000263228,209,0
ENSG00000100129,ENST00000624234,1159,0
ENSG00000116688,ENST00000235329,4094,1
ENSG00000168036,ENST00000349496,3107,0
ENSG00000230685,ENST00000457485,646,0
ENSG00000103257,ENST00000565644,2853,1
ENSG00000177666,ENST00000336615,1967,1
ENSG00000113048,ENST00000261413,1434,1
ENSG00000104341,ENST00000445593,1548,0
ENSG00000006744,ENST00000338034,2739,1
ENSG00000136950,ENST00000353214,1939,1
ENSG00000142507,ENST00000270586,243,0
ENSG00000171241,ENST00000303383,2194,0
ENSG00000166165,ENST00000348956,1055,0
ENSG00000129460,ENST00000553439,1294,0
ENSG00000197457,ENST00000370053,1947,1
ENSG00000159202,ENST00000360943,1775,0
ENSG00000170584,ENST00000302764,321,0
ENSG00000067334,ENST00000436063,1532,0
ENSG00000079616,ENST00000561482,1129,0
ENSG00000198804,ENST00000361624,1471,0
ENSG00000009307,ENST00000339438,680,0
ENSG00000080986,ENST00000261597,651,0
ENSG00000156508,ENST00000615060,1579,0
ENSG00000111206,ENST00000342628,2170,0
ENSG00000104979,ENST00000588234,702,1
ENSG00000031698,ENST00000234677,1800,0
ENSG00000173744,ENST00000310078,2124,0
ENSG00000148229,ENST00000374169,984,0
ENSG00000139289,ENST00000602540,555,1
ENSG00000092621,ENST00000369409,330,0
ENSG00000160208,ENST00000340648,4306,0
ENSG00000100991,ENST00000252015,2483,1
ENSG00000090273,ENST00000321265,1193,1
ENSG00000166189,ENST00000299238,1083,1
ENSG00000180992,ENST00000372014,460,1
ENSG00000146731,ENST00000335503,1412,0
ENSG00000002587,ENST00000002596,1641,0
ENSG00000112237,ENST00000520429,1531,0
ENSG00000185201,ENST00000399817,232,0
ENSG00000107581,ENST00000369144,3622,0
ENSG00000166794,ENST00000300026,693,0
ENSG00000166557,ENST00000299705,1317,0
ENSG00000183751,ENST00000568546,89,0
ENSG00000173272,ENST00000309451,358,1
ENSG00000100906,ENST00000216797,400,0
ENSG00000102978,ENST00000219252,1684,0
ENSG00000160014,ENST00000291295,1190,1
ENSG00000130520,ENST00000593829,1064,1
ENSG00000134308,ENST00000381844,938,0
ENSG00000112312,ENST00000230056,498,0
ENSG00000135316,ENST00000369622,2251,1
ENSG00000105281,ENST00000542575,1857,0
ENSG00000167863,ENST00000301587,484,0
ENSG00000099810,ENST00000380172,4477,1
ENSG00000113758,ENST00000309007,1649,1
ENSG00000159210,ENST00000502492,427,0
ENSG00000175390,ENST00000309828,1153,1
ENSG00000140105,ENST00000355338,999,0
ENSG00000160803,ENST00000368309,2722,1
ENSG00000172893,ENST00000355527,1649,1
ENSG00000124207,ENST00000262982,3027,0
ENSG00000114993,ENST00000272430,1961,1
ENSG00000182718,ENST00000396024,986,0
ENSG00000132823,ENST00000255174,1109,0
ENSG00000284707,ENST00000641784,2549,0
ENSG00000100345,ENST00000216181,6208,1
ENSG00000037474,ENST00000264670,2735,1
ENSG00000111142,ENST00000323666,593,0
ENSG00000079785,ENST00000381341,1999,0
ENSG00000104915,ENST00000589083,363,0
ENSG00000065150,ENST00000357602,3921,0
ENSG00000063046,ENST00000262056,2254,1
ENSG00000133731,ENST00000256108,2287,0
ENSG00000162062,ENST00000569994,1363,0
ENSG00000134970,ENST00000456936,1214,1
ENSG00000185122,ENST00000528838,1871,1
ENSG00000154473,ENST00000368865,237,0
ENSG00000140575,ENST00000268182,6544,0
ENSG00000112208,ENST00000370693,469,0
ENSG00000057019,ENST00000326840,5260,0
ENSG00000171848,ENST00000360566,1942,0
ENSG00000138434,ENST00000480753,1490,0
ENSG00000100401,ENST00000405486,3314,1
ENSG00000076604,ENST00000262395,1459,1
ENSG00000184897,ENST00000333762,537,0
ENSG00000034713,ENST00000037243,171,0
ENSG00000143612,ENST00000470180,853,0
ENSG00000109133,ENST00000504986,1113,0
ENSG00000150991,ENST00000339647,886,1
ENSG00000136156,ENST00000378565,876,0
ENSG00000011304,ENST00000349038,3038,0
ENSG00000197746,ENST00000394936,314,0
ENSG00000129103,ENST00000434526,1283,1
ENSG00000112118,ENST00000229854,2898,0
ENSG00000170425,ENST00000304222,1689,0
ENSG00000196419,ENST00000405878,867,0
ENSG00000058262,ENST00000243253,2121,1
ENSG00000149823,ENST00000279281,2332,1
ENSG00000134590,ENST00000257013,866,1
ENSG00000138175,ENST00000260746,341,0
ENSG00000078808,ENST00000360001,1434,1
ENSG00000100650,ENST00000394366,149,0
ENSG00000159352,ENST00000368884,1023,0
ENSG00000167900,ENST00000301634,1475,0
ENSG00000197956,ENST00000368720,508,1
ENSG00000155463,ENST00000604262,1376,1
ENSG00000112312,ENST00000230056,894,0
ENSG00000125901,ENST00000380325,755,1
ENSG00000142864,ENST00000370994,916,0
ENSG00000136270,ENST00000258770,233,1
ENSG00000132819,ENST00000356208,1119,1
ENSG00000122565,ENST00000396386,1646,0
ENSG00000102178,ENST00000369660,1240,1
ENSG00000100304,ENST00000216129,1101,0
ENSG00000062485,ENST00000351328,2906,0
ENSG00000142864,ENST00000361219,302,1
ENSG00000198755,ENST00000478340,133,0
ENSG00000086589,ENST00000199814,1618,0
ENSG00000142684,ENST00000270812,593,1
ENSG00000131747,ENST00000423485,5099,0
ENSG00000078369,ENST00000610897,2913,0
ENSG00000120805,ENST00000261636,105,0
ENSG00000128245,ENST00000397492,1245,1
ENSG00000119655,ENST00000555619,314,0
ENSG00000125870,ENST00000246071,919,0
ENSG00000138085,ENST00000611786,600,0
ENSG00000104976,ENST00000221573,959,1
ENSG00000160949,ENST00000409379,2940,0
ENSG00000272888,ENST00000557682,919,1
ENSG00000131016,ENST00000253332,5384,1
ENSG00000111875,ENST00000229595,798,1
ENSG00000126953,ENST00000372902,821,1
ENSG00000119048,ENST00000265339,814,0
ENSG00000136628,ENST00000366923,1160,0
ENSG00000105355,ENST00000221957,1318,1
ENSG00000143013,ENST00000370544,1473,1
ENSG00000132475,ENST00000586518,1325,1
ENSG00000175931,ENST00000319380,4774,1
ENSG00000173171,ENST00000609421,979,0
ENSG00000184110,ENST00000566501,1870,0
ENSG00000042753,ENST00000263270,800,1
ENSG00000141526,ENST00000582743,864,1
ENSG00000159166,ENST00000391967,1645,0
ENSG00000167272,ENST00000357500,684,1
ENSG00000110172,ENST00000320585,1107,0
ENSG00000284707,ENST00000641784,3122,1
ENSG00000273772,ENST00000627341,1135,0
ENSG00000165527,ENST00000298316,510,1
ENSG00000130311,ENST00000359866,1022,1
ENSG00000140988,ENST00000533872,709,0
ENSG00000101188,ENST00000482259,2358,1
ENSG00000108819,ENST00000612501,2917,1
ENSG00000132383,ENST00000254719,1038,0
ENSG00000084092,ENST00000264230,2592,0
ENSG00000266412,ENST00000581486,3177,0
ENSG00000143420,ENST00000369014,296,1
ENSG00000143549,ENST00000341485,1811,0
ENSG00000167513,ENST00000301019,825,0
ENSG00000112118,ENST00000596288,2739,1
ENSG00000170759,ENST00000302418,4010,0
ENSG00000165732,ENST00000620315,2971,0
ENSG00000241468,ENST00000292475,182,0
ENSG00000283391,ENST00000635728,182,0
ENSG00000160014,ENST00000486500,1480,1
ENSG00000065833,ENST00000369705,598,0
ENSG00000243317,ENST00000507606,168,1
ENSG00000164251,ENST00000296677,1443,1
ENSG00000106263,ENST00000360876,2910,1
ENSG00000205250,ENST00000567007,1820,1
ENSG00000145919,ENST00000311086,474,0
ENSG00000142627,ENST00000358432,2972,0
ENSG00000084234,ENST00000263574,1434,0
ENSG00000100811,ENST00000262238,1036,0
ENSG00000170043,ENST00000303731,388,0
ENSG00000087086,ENST00000331825,448,0
ENSG00000105281,ENST00000542575,717,1
ENSG00000132341,ENST00000541630,774,1
ENSG00000169045,ENST00000442819,748,0
ENSG00000213931,ENST00000292896,136,1
ENSG00000214706,ENST00000417626,1772,1
ENSG00000150093,ENST00000302278,1876,0
ENSG00000123395,ENST00000336854,1118,1
ENSG00000167460,ENST00000300933,1138,0
ENSG00000143799,ENST00000366794,1839,0
ENSG00000141552,ENST00000612413,532,1
ENSG00000243678,ENST00000512737,479,0
ENSG00000123179,ENST00000242827,672,1
ENSG00000132661,ENST00000254998,796,1
ENSG00000131236,ENST00000340450,552,0
ENSG00000165934,ENST00000298875,2212,0
ENSG00000108639,ENST00000225777,786,1
ENSG00000138363,ENST00000443953,2136,0
ENSG00000154640,ENST00000348354,489,0
ENSG00000164091,ENST00000296490,1414,1
ENSG00000156508,ENST00000331523,1734,1
ENSG00000128245,ENST00000397492,952,1
ENSG00000164587,ENST00000401695,503,0
ENSG00000158195,ENST00000618852,5436,0
ENSG00000163399,ENST00000295598,3103,0
ENSG00000163597,ENST00000448136,1619,1
ENSG00000132300,ENST00000254630,1504,0
ENSG00000162851,ENST00000366514,1543,0
ENSG00000071539,ENST00000166345,952,0
ENSG00000165527,ENST00000298316,1329,0
ENSG00000148672,ENST00000277865,1337,0
ENSG00000122068,ENST00000241502,1979,0
ENSG00000065154,ENST00000368845,661,0
ENSG00000141378,ENST00000393038,638,1
ENSG00000120705,ENST00000499810,3385,0
ENSG00000163950,ENST00000489418,1524,0
ENSG00000124214,ENST00000371856,3034,0
ENSG00000148672,ENST00000277865,2555,0
ENSG00000181029,ENST00000596148,20,0
ENSG00000170540,ENST00000304414,730,0
ENSG00000133028,ENST00000255390,1352,0
ENSG00000168906,ENST00000306434,1334,0
ENSG00000130402,ENST00000252699,1220,1
ENSG00000160888,ENST00000292433,1419,1
ENSG00000167085,ENST00000617874,1543,1
ENSG00000154945,ENST00000285243,3897,0
ENSG00000140105,ENST00000392882,2070,0
ENSG00000197771,ENST00000360003,2905,0
ENSG00000118579,ENST00000237380,631,1
ENSG00000181789,ENST00000314797,3001,0
ENSG00000130489,ENST00000395693,708,1
ENSG00000110321,ENST00000526148,2819,0
ENSG00000138442,ENST00000261015,709,0
ENSG00000105323,ENST00000352456,1812,0
ENSG00000099341,ENST00000620216,465,0
ENSG00000178896,ENST00000316052,566,1
ENSG00000198752,ENST00000361246,6454,1
ENSG00000175110,ENST00000495075,632,0
ENSG00000170881,ENST00000303545,2208,1
ENSG00000086589,ENST00000199814,1369,0
ENSG00000104980,ENST00000270538,1722,0
ENSG00000180198,ENST00000373833,1541,1
ENSG00000167747,ENST00000641834,864,1
ENSG00000166181,ENST00000378852,3291,0
ENSG00000177383,ENST00000317897,975,1
ENSG00000143436,ENST00000467306,1159,1
ENSG00000179958,ENST00000319285,623,1
ENSG00000157837,ENST00000353487,1781,1
ENSG00000140157,ENST00000337451,1396,0
ENSG00000197771,ENST00000369077,788,0
ENSG00000138434,ENST00000431877,1912,1
ENSG00000171223,ENST00000302754,1008,0
ENSG00000101361,ENST00000466447,846,1
ENSG00000168159,ENST00000305943,1849,0
ENSG00000149257,ENST00000358171,449,1
ENSG00000126247,ENST00000588815,943,0
ENSG00000105135,ENST00000263383,2081,1
ENSG00000128228,ENST00000248958,808,1
ENSG00000241553,ENST00000397261,1692,0
ENSG00000090316,ENST00000303400,1527,1
ENSG00000196290,ENST00000409020,976,0
ENSG00000111642,ENST00000544484,6246,1
ENSG00000188725,ENST00000339020,771,0
ENSG00000160888,ENST00000292433,1037,1
ENSG00000185650,ENST00000439696,3024,1
ENSG00000251022,ENST00000504520,1098,1
ENSG00000283391,ENST00000637253,171,0
ENSG00000112312,ENST00000230056,355,0
ENSG00000119669,ENST00000238647,4102,0
ENSG00000084090,ENST00000337288,2897,0
ENSG00000141127,ENST00000268835,1132,0
ENSG00000163866,ENST00000521580,365,1
ENSG00000137267,ENST00000333628,445,1
ENSG00000176731,ENST00000612809,256,0
ENSG00000173039,ENST00000406246,2523,1
ENSG00000131653,ENST00000326181,2177,0
ENSG00000162344,ENST00000294312,1322,1
ENSG00000184009,ENST00000331925,1279,1
ENSG00000169813,ENST00000357065,446,1
